,ClothingID,Age,Title,ReviewText,Rating,RecommendedIND,PositiveFeedbackCount,DivisionName,DepartmentName,ClassName,Polarity_score
685,895,49,Pretty cropped cardigan.,"This cardigan is nice and the lace at the back is pretty. just be aware that it's definitely a cropped length, which is good for wearing over a dress that you don't want to cover up too much. size up if you want room to layer. the one i tried on at the store had the top button almost falling off, so i didn't buy it.",4,1,0,General,Tops,Fine gauge,0.9036
686,975,28,Love but poorly made,"You guys, i love this so much! however, within one hour of wearing it, the back seam completely ripped. it fit me perfectly... sadly i&#39;ll have to return the damaged item. really sad it&#39;s all sold out too!",3,0,0,General,Jackets,Jackets,0.5654
687,975,74,This velvet has swagger!,"I love the soft, slouchy feel of this draped yet constructed jacket. don't expect a crisp fit. i'm not a fan of the menswear look so this jacket is the boho answer to a classic blazer. the one-button closure is easy to wear; the hem curves for a more feminine look. i hesitated before ordering (hoping it would turn up at my local retailer). by the time i was ready to order, the green version had sold out. as it turns out, the copper is even better. it was 86 degrees today, but i wore it anyway!",5,1,2,General,Jackets,Jackets,0.74
688,1078,82,Great dress!!,"I am 5'4"" 140 pounds and ordered the 8 petite. it fits perfectly and is very flattering. the embroidery and lace up neckline thing is really awesome. it gives the dress some character... i am also a fan of the roll-up sleeves. i wish it came in other colors because i would certainly order more than one. the one and only potentially negative aspect, and i say potential because i'm not sure if its an issue or not as i haven't worn/washed it yet is it appears to be something that i may have to iron",5,1,5,General Petite,Dresses,Dresses,0.9173
689,886,41,Cute basic,"I can understand the concerns of another reviewer about shrinkage. i have a few retailer tops made of similar fabric and they have shrunk a bit. this too fits very well, but once i wash it, it will likely get a bit smaller. i ordered a small, but plan to size up to a medium. for ref. 32ddd bust, and the small fit perfectly with a camo underneath...the shoulders seem to be cut small. so if you are busty like me, size up.",4,1,0,General Petite,Tops,Knits,0.926
690,886,35,Lokka is lovely,The lokka tunic is a perfect go-to top for casual days or nights! pair it with skinny jeans or leggings and you are set! the long sleeves are fitted and long-so they can be bunched at the wrist. i ordered it in both the black and the the pale grey/blue shade. it is a winner.,5,1,0,General Petite,Tops,Knits,0.893
691,886,37,Great shirt,"I bought this in my usual medium and it fits great (fitted at the shoulder, loose below). it looks great with skinny jeans and can be worn casually or dressed up with accessories.",5,1,0,General Petite,Tops,Knits,0.7506
692,1078,41,The perfect fall dress,"Ordered this dress online and wasn't sure about the criss-cross neckline feature but i love it! it's absolutely adorable and unbelievably comfortable. the fabric is very soft and lays nicely without feeling too ""baggy"" or frumpy. the embroidery is beautiful. i'm wearing it to a fall event in october and pairing it with my favorite cowboy boots, but it would also look great with flats, heels or booties. totally in love with this dress!",5,1,5,General,Dresses,Dresses,0.9928
693,1078,56,"Adorable, comfortable, flattering; this has it all","I was not shopping for a dress and somehow came home with this. in person the material and embroidery are just so stunning that i found myself picking it up. i was sold after trying it on. the material is very soft, both feels and looks extremely high quality. and for a basic shirtdress, it is amazingly flattering. follows curves without clinging to them. i'm 5'4"", 123 lbs, usually wear a small in tops/dresses & purchased the size 4, which fit perfectly. i'm slightly chesty (34d) so sometimes ha",5,1,6,General,Dresses,Dresses,0.9364
694,895,30,Cute!!,"I am going to disagree with reviewers who say this runs small. i found it very short and wide. that being said, it is meant to be cropped. i ordered a size small and it fit perfectly, albeit a little short. for reference, i am usually a size 6/medium in retailer shirts and dresses.",5,1,0,General,Tops,Fine gauge,0.6249
695,895,29,Funky seams,"Love the design and the gold color, but the seams between knit and lace were a little weird and bunched/weren't smooth. maybe the one i tried on just needed to be ironed or something...",3,0,1,General Petite,Tops,Fine gauge,0.2475
696,886,26,Perfect!,"This top is great - lightweight and flattering.
i can wear it to work with skinny white pants or to the grocery store with jeans. 
i purchased another color because i love the first i got so much.",5,1,0,General Petite,Tops,Knits,0.9081
697,1089,28,Beautiful dress!,"Can be dressed up or down. the top part is tight, while the bottom has a beautiful skirt. i'm slightly busty and about 5'6"" and the size 6 is perfect for me.",5,1,2,General Petite,Dresses,Dresses,0.8555
698,975,45,Not enough structure fo rme,"The fabric is beautiful, even the lining is lovely. i ordered the green color in a large, as i'm curvy and have long arms. but it just doesn't lay correctly at all - the collar has no structure, even though it's a lapel, and the side vents just pop out - the jacket added about 10lbs, and just looked frumpy. it looks much more tailored on the model. too bad, as i have been looking for a velvet blazer in the color for a long time.",3,1,13,General,Jackets,Jackets,-0.5719
699,886,29,Comfortable,"Love this shirt! i bought the light blue color and its amazing, fits well i love that its long in the back. very comfortable and loose. thinking of buying it in both pinks.",5,1,0,General Petite,Tops,Knits,0.9487
700,1078,47,Could be a bit shorter,"Great material. a bit loose in the middle / lower half. doesn't belt well. it could be 3"" shorter, considering alterations. i'm 5'7"" the model is 5'10"", so yeah 3"" shorter would be cute!",4,1,0,General,Dresses,Dresses,0.7135
701,895,28,Great cardigan,Love this cardigan. fits just as i expected. very structured in the front with a bit of flair in the back.,5,1,0,General Petite,Tops,Fine gauge,0.6369
702,1060,38,Not worth the $$,"I loved the cut of these pants and the button accent on the pockets. however, the material was quite thin and the quality was not great- there were multiple snags along the seams. additionally, at 5'8, 130lbs i was swimming in the size 4. i would have tried sizing down if the quality was better.",2,0,17,General Petite,Bottoms,Pants,0.3412
703,895,64,Pretty,"This is a pretty sweater. i ordered the red and it is a plum color, not close to red, but it will work well with black, gray and denim. i found the sweater looks boxy from the front but the back is spectacular. it is very well made. no raw edges or seams that are threatening to unravel. this will be nice for casual holiday dressing. i found a longer tank in white works well under this.",5,1,1,General Petite,Tops,Fine gauge,0.842
704,975,64,Well...it is green,"This is silly, but the moss is not brown as pictured but olive green. with that ""said,"" i am going more casual, and i love the ""flex"" of this coat. the shape is beautiful and the lining is fun. i waited two months to get this in close to my size 00. for my style it is a keeper, but this back order situation is not acceptable. don't know whose fault that is?",4,1,3,General,Jackets,Jackets,0.9671
705,975,52,Feminine blazer,"I am 5 feet and 120. i ordered a petite small in moss. i have posted a photo below. it's a pretty green. the lining is pretty. the reason i deducted a star is because the lining is very thin and ""slips"" a little when putting the jacket on. but it doesn't effect the way the jacket falls and i wear it comfortably. it's floppy, but not sloppy. i was surprised that each side the fabric is like a tulip. it was a nice surprise. i'm curvy and busty. i have zero problem with it being unflattering. the s",5,1,3,General,Jackets,Jackets,0.9217
